: 6381
Nurse	Hie: 1
call: 46
calm: 1
right,: 3
right.: 3
	Might: 3
tell: 80
GRATIANO	: 2
legitimate,: 1
	unless: 1
unblest: 1
churchyard: 3
curfew-bell: 1
wary: 1
idleness,: 1
guest,: 1
wars: 5
gibes,: 1
Blasts: 1
IAGO: 4
festival: 1
warm: 4
bewray: 1
rip: 1
V: 8
	Justice: 1
ward: 1
ware: 1
guest:: 1
fix'd,: 1
IAGO	Farewell;: 1
indues: 1
	dial: 1
arm:: 3
room: 6
rights: 1
quality,--I: 1
joints?: 1
leak,: 1
arm.: 3
Being: 1
arm,: 3
bark,: 2
majesty?: 1
	disrelish: 1
state-matters,: 1
howl'd: 1
troth: 1
said!--'Ay': 1
bark!: 1
still]: 4
wild-goose: 2
bondage,: 1
endured:: 1
give: 81
	supposed: 1
BRABANTIO	Pray: 1
laughs: 3
tears!: 1
honey: 3
use?: 1
endured,: 2
changeable.: 1
point: 7
LODOVICO	Truly,: 1
	Throwing: 1
	[CASSIO: 1
rid: 2
masterly: 1
	mighty: 1
her]: 5
descend:: 1
hardness,: 1
breathless,: 1
ROMEO	What: 6
descend.: 1
faults: 4
pantry,: 1
tops--: 1
	something;: 1
CORDELIA	Peace: 1
confessor,: 1
confessor.: 1
fury:: 1
LEAR	'My: 1
construe: 1
food!: 1
o'er-looking.: 1
shorter.: 1
stakes: 1
vicious: 3
side's: 1
laugh,: 1
curiosity: 3
food;: 1
women's: 1
	Sleep: 1
reconciles: 1
	sick: 1
dare.: 1
cold?: 1
purchase: 2
All: 6
attempt: 3
cold:: 1
third: 7
still;: 1
purpose;: 1
fiend's: 1
fault.: 1
stain'd: 2
fault,: 2
wight,: 1
still,: 4
cold.: 1
still.: 4
cold,: 2
moans;: 1
every: 39
V	Gloucester's: 2
still!: 2
prudence;: 1
determinate: 1
down;: 3
prick.: 1
worst'?: 1
CORDELIA	Nothing,: 1
deck: 1
stoutly: 1
	Lest,: 1
	Play'd: 1
toads: 1
divisions!: 1
wedlock?: 1
down,: 6
gyve: 1
down!: 3
	Eight: 1
miscarry: 1
OTHELLO	Yes,: 2
General,: 2
wickedness: 1
before: 39
away?: 3
operative,: 1
then.: 4
then,: 31
Gentleman	Ready,: 1
personal: 3
unprovided: 1
approve: 5
then:: 2
then;: 6
then?: 10
'hem,': 1
carve: 1
demanded--: 1
stocks?: 2
	Belief: 1
	mopping: 1
	Sure,: 2
	Albeit: 1
GRATIANO]: 4
weakness: 1
toad,: 4
	ne'er: 1
resist,: 1
bellow'd: 1
Clown	She: 1
within:: 1
downright: 1
manners,: 3
Watchman	A: 1
nativity: 1
	hence: 1
death-darting: 1
brightness: 1
sophisticated!: 1
proverb'd: 1
villany:: 1
disputed: 1
rageth: 1
villany!: 2
week;: 2
heartily: 1
roast: 1
denied.: 1
'em,--: 1
rosemary: 1
villany,: 2
runaway's: 1
mean: 18
high.: 1
daws: 1
CASSIO	None: 1
confusion's: 1
skins: 1
Maskers,: 1
used: 6
BENVOLIO	Good-morrow,: 1
forgot: 5
MERCUTIO	Come,: 2
complaints.: 1
corse:: 1
is;: 5
is:: 7
profession:: 1
LAURENCE	That's: 2
crab's: 1
return'd: 1
'em:: 1
tales: 1
cheques: 1
Muse: 1
Romeo: 35
content: 11
redresses: 1
restrain'd.: 1
OTHELLO	Is't: 2
Nurse	The: 1
restraint: 2
KENT	Nor: 2
dumbness;: 1
is!: 2
eye.: 4
'em.: 1
interchanging: 1
'em,: 1
bating: 1
	Leaving: 1
jour!: 1
skin:: 1
resume: 1
GONERIL	Do: 1
deceived: 2
TYBALT	nephew: 1
bestow: 5
thyself:: 1
mandate,: 1
wolvish: 1
mistress: 9
tends--: 1
secrets,: 1
VI	Fields: 1
rebels.: 1
Maskers]: 1
tale;: 2
knocks?: 1
KENT	No,: 4
moved:: 2
	Late: 1
starts: 3
lour: 1
messages: 1
strew,--: 1
moved,: 1
moved.: 3
began?: 1
triumph: 1
tale.: 2
to--Come,: 1
KENT	Service.: 1
loud: 2
ise: 1
	Prove: 1
enjoy: 4
exquisite,: 1
	Albany: 1
dilate,: 1
	Diminish'd: 1
token.: 1
CORNWALL: 1
token,: 2
sands,: 1
learn:: 1
stare,: 2
it,--: 1
usurer: 1
howe'er: 1
hundred;: 1
twisted: 1
approach:: 1
PRINCE	We: 1
ones;: 1
	Confine: 1
knight?: 1
approach,: 1
approach.: 2
child-like: 1
ever-gentle: 1
naught:: 1
begin.: 1
daughter,: 15
et: 1
gentlemanlike: 1
torches]: 4
execution.: 1
naught,: 1
	[REGAN: 1
durst: 4
unlook'd-for: 1
peculiar: 2
cheerless,: 1
people!: 1
girl?: 2
	Perplex'd: 1
Consider: 1
body.: 2
soonest: 1
imputation: 1
preparation: 3
girl.: 1
body;: 1
KENT	You.: 1
silly: 2
speaking: 6
deserving: 2
groan'd: 1
knights: 5
girl!: 2
	slubber: 1
Come,: 21
JULIET	I'll: 1
Come.: 1
sees: 4
palace: 2
quench: 4
daughter!: 4
modern: 2
mind: 20
mine: 45
fairies': 2
	Antony,: 1
aspics': 1
thou?: 11
afford.: 1
	Wash: 1
on.: 14
seem: 12
sounding: 1
seek: 23
tells: 3
word's: 1
point!: 1
scapes: 1
do.: 5
Gentleman	Why,: 1
breathe;: 1
Egyptian: 1
IAGO	A: 1
other--: 1
banished!': 1
awhile!: 1
impotent: 1
do:: 1
do;: 3
consume:: 1
thieves!: 4
CASSIO	You: 2
thieves,: 1
point:: 2
cautions,: 1
doubtless: 1
tell.: 4
blue: 1
expedition.: 1
on!: 1
changed:: 1
see?: 1
BRABANTIO	The: 1
see;: 1
see:: 3
clears: 1
change,: 2
tell:: 1
didst.: 1
see!: 1
see.: 2
see,: 11
clout:: 1
'By: 1
sound'?: 1
on:: 2
	Allow: 2
people?: 1
prosperity.: 1
	Wear: 2
went: 5
m: 1
dog: 10
breathes: 1
solemn: 2
	What's: 5
breathed: 2
people;: 1
	fit: 1
doves: 1
learn'd,: 1
households': 1
beaten: 4
consort.: 1
LEAR	Where: 1
consort!: 1
protectress: 1
retire: 1
	requisites: 1
tailor,: 1
sulphurous: 1
OTHELLO	Mistress!: 1
treachery,: 2
	before: 1
Thou'lt: 1
unworthiest: 1
ear,: 4
field;: 1
ear.: 1
thrust;: 1
tutors;: 1
spoke:: 1
bookish: 1
hoars: 1
	Black: 1
ABRAHAM	You: 1
field.: 1
devils,: 2
	Know'st: 1
ear;: 3
	Stop: 1
	Commend: 2
	Inform: 1
leave,: 3
CORDELIA	Ay,: 1
Servant	If: 2
oft.: 1
Cornwall's: 2
morsel: 1
conduct: 6
stop: 5
attempt,: 1
banish'd;: 1
bootless: 1
VENICE	Whoe'er: 1
third:: 1
cod-piece: 1
attempt;: 1
Albany?: 2
waiting-women.: 1
comply: 1
Gloucester: 3
earl: 2
earn: 1
PARIS	My: 2
pardoning: 1
	Topple: 1
equinox,: 1
thrusts: 1
godliness: 1
monumental: 1
ignobly: 1
debt,: 1
troop: 3
debt.: 2
autumn's: 1
judge,: 1
ears: 3
Haply,: 2
unworthy: 2
reference: 1
cozen'd: 1
	come: 1
coals.: 1
prophesy: 1
DESDEMONA	Believe: 1
wear;: 1
look'st: 3
	or: 3
owl,--: 1
a-bed,: 1
LEAR	Come: 1
KENT	Report: 1
	All's: 1
	sweet: 1
pebbles: 1
snuff: 1
wits.: 2
said: 22
unconstant: 1
places;: 1
EDMUND	Know: 1
sail: 1
wits!: 2
artificial: 1
feather'd: 1
wits?: 1
GONERIL	Milk-liver'd: 1
meanest: 1
wits:: 2
revels: 1
wise:: 1
warrior: 1
within;: 3
wears: 3
wild-cats: 1
EDGAR	Who: 1
	because: 1
ignorance: 2
weary: 4
alteration.: 1
faults,: 1
DESDEMONA	Alas!: 1
	Alas,: 2
cousin: 7
DESDEMONA	Alas,: 3
cockerel's: 1
	Silence: 1
EDGAR	Why: 1
	Run: 2
daughter's: 4
opportunities: 1
Mantua's: 1
against: 40
MERCUTIO	Tut,: 1
IAGO	Ply: 1
Cassio: 42
simples;: 1
pate: 1
dislocate: 1
silver-sweet: 1
	ear,: 1
boys;: 1
OTHELLO	He: 2
legs: 1
man--took: 1
IAGO	Beshrew: 1
liberty!: 1
boys,: 1
DESDEMONA	Ay,: 3
boys!: 1
	[Opens: 2
durst,: 1
now,: 61
now.: 12
murder,: 4
puts: 3
murder!: 9
CAPULET	Well,: 4
Desdemona;: 4
now!: 15
tiny: 1
particulars: 1
removed,: 1
commission: 6
murder:: 1
murder;: 2
Man	'Tis: 1
remediate: 1
interest: 2
murder?: 1
usurp'd: 1
	already: 1
flatteries,--when: 1
threw: 2
chud: 1
	Juliet,: 2
pith,: 1
prosperous: 2
dismiss: 2
lantern,: 2
spring;: 1
falchion: 1
EDGAR	Let: 1
LEAR	Kent,: 1
voices: 1
	'Then: 1
IAGO	Go: 2
spent.: 2
ill-starr'd: 1
unable;: 1
ask?: 2
CORNWALL	|: 1
treasons: 2
nobleman,: 1
particular,: 1
ugly: 1
near: 14
Persian: 1
neat: 1
others]: 6
papers,: 1
murders: 4
mangle: 1
study: 2
breach:: 1
seven: 6
thought.: 3
REGAN	|: 1
is: 715
thought!: 1
longer,: 1
Gentleman	I: 2
shame: 14
KENT	I: 13
LEAR	Good: 1
KENT	O: 1
governor.: 2
jest: 3
governor,: 1
Gentleman	A: 2
ALBANY	What: 1
	'Signior: 1
scarf,: 1
meet.: 3
coming.: 4
meet,: 4
if: 164
grown: 5
LAURENCE	|: 1
amplify: 1
lords,: 3
BENVOLIO	Tybalt,: 2
	house;: 1
make: 125
Servant	I: 2
	'Tis: 24
OTHELLO	These: 1
REGAN	I: 10
smoke,: 1
REGAN	O: 1
belly: 1
unfortunate: 3
mixtures: 1
OTHELLO	Now,: 1
MONTANO	It: 1
Citizen:): 1
meets: 2
bearded: 1
Do: 10
EDGAR	Kent,: 1
can,: 3
conjunctive: 1
law.: 1
opulent: 1
a-weary,: 1
he'ld: 1
paradise,: 1
	[Drawing]: 1
overt: 1
opportunity: 1
he'll: 5
thoughts: 10
merriment.: 1
bell,: 2
quarter,: 1
changes: 5
failing: 1
quarter.: 1
PRINCE	Look,: 1
grow!: 1
	Directly: 1
	Burn: 2
grow;: 1
'whore': 1
Gentleman	Give: 1
smell'st: 1
SCENE	Britain.: 1
yours: 4
chafes,: 1
dream,: 5
feet;: 1
dream.: 2
privy:: 1
breach,: 1
just: 10
neighing: 1
cheek:: 1
supervisor,: 1
aside: 1
MONTANO	If: 2
behold!: 1
human: 1
feet.: 1
doubts,: 1
	jewels,: 1
behold.: 1
behold,: 3
but,: 14
judgment.: 1
Romeo]: 1
grace,--: 1
infection.: 1
	indiscreet: 1
agile: 1
royal: 7
goodman: 2
potential: 2
Wear: 1
dove-house:: 1
	[Flourish.: 3
save: 6
woful: 6
tremble,: 1
ago,: 1
Romeo:: 2
	perdona-mi's,: 1
ye,: 4
boasted: 1
IAGO	Lechery,: 1
	Where's: 2
ope: 4
ye;: 1
ye:: 1
Romeo,: 25
Romeo.: 8
	scale: 1
OSWALD: 1
ALBANY	Shut: 1
	Strange: 1
dreams: 3
vanity: 2
shoulder: 1
sorrows: 4
satisfaction;: 1
bad,: 2
	suspicion: 1
satisfaction?: 1
ROMEO	Art: 1
JOHN	Going: 1
justice,: 4
soldiership.: 1
justice.: 1
unnecessary: 1
haunt: 3
prating: 1
EMILIA	Why: 1
perdu!--: 1
satisfaction,: 1
satisfaction.: 1
notorious: 2
ALBANY	But: 1
Gentleman	Something: 1
justice:: 2
charm: 3
trusty,: 1
spirit-stirring: 1
GLOUCESTER	Good: 1
state,--: 1
	Where,: 3
deaf: 2
	Tybalt,: 5
dead: 20
Roderigo's: 1
befall'n,: 1
dew: 2
	Page: 1
	poor: 2
	out,: 1
	Scurvy: 1
strife: 1
gentleman?: 2
afternoon;: 1
Fool	I: 2
weakens,: 1
lordship,: 2
island.: 1
Fool	O: 1
Fool	A: 1
son-in-law,: 1
sa,: 2
	Exceed: 1
Pontic: 1
island:: 1
Tray,: 1
	Retorts: 1
throat.: 1
coachmakers.: 1
grumble: 1
drudge: 1
speaks,: 1
EMILIA	Never,: 2
beget: 2
bold;: 1
KENT	Come,: 1
PRINCE	Give: 1
bold: 10
burn: 3
FRANCE	This: 1
bolt: 1
GONERIL	Pluck: 1
mark!--his: 1
IV	A: 4
bury: 4
	it: 6
	Towards: 2
	is: 6
Fool	Shalt: 1
stirs?: 1
ribs: 1
haply: 2
stirs;: 1
stirs:: 1
flourishes: 1
	if: 5
bolds: 1
array'd?: 1
	Whiles: 1
entertain'd: 1
	in: 4
ague-proof.: 1
marshal: 1
strucken: 1
hotly: 1
BENVOLIO	Then: 1
lief: 1
for.: 6
'I';: 1
education;: 1
low,: 1
grange.: 1
spurs;: 1
LEAR	[Rising]: 1
	danger: 1
daub: 2
lies: 23
CASSIO	Indeed,: 1
worst!: 1
dinner;: 1
errs: 1
worst,: 3
Nurse	Will: 1
worst.: 1
unseal: 1
bound?: 1
perish,: 1
bound;: 1
bounds,: 1
midnight.: 1
jealousy: 3
handkerchief!: 4
CASSIO	What's: 1
prepared,: 1
surgery.: 1
bound,: 5
stage;: 2
prevent.: 1
Petrucio.: 1
BRABANTIO	My: 1
stopp'd: 1
LEAR	Better: 1
fork: 1
murderer,: 3
falconer's: 1
last.: 1
EDMUND	Persuade: 1
slander'd: 1
a-bleeding;: 1
err,: 1
keel,--: 1
eleven.: 1
what:: 3
CURAN	And: 1
ford: 1
	To-morrow,: 1
garments: 1
	brisk: 1
	Noting: 1
IAGO	Blessed: 1
what!: 1
lie:: 1
lie;: 4
	[Points: 1
what,: 14
continuance: 1
ROMEO	Alack,: 1
sprigs: 1
jealous?: 2
bounds: 1
jealous:: 1
child-changed: 1
BURGUNDY	Pardon: 1
REGAN	Out,: 1
EMILIA	Thou: 3
jealous,: 2
handkerchief,: 2
temper: 3
sea-bank: 1
stirreth: 1
die:: 1
napkin: 1
so--: 1
sticks: 1
Franciscan: 1
toss: 1
ROMEO	Whose: 1
bodes:: 1
beauty's: 2
sale: 1
even'd: 1
die.: 16
CORNWALL	Let: 1
die,: 10
barbarous: 2
awhile: 2
pernicious: 4
addle: 1
dukes,: 1
groans,: 1
mistaken;: 1
	Profaners: 1
profit.: 1
Mahu.: 1
DESDEMONA	Do: 2
commanded: 2
LODOVICO	We: 1
answerable: 1
fit;: 1
restore,: 1
II	Before: 2
tardy: 1
believed!': 1
	myself,: 2
Clown	O,: 1
top-gallant: 1
portents;: 1
widow,: 1
stirring.: 1
	Bid: 3
cover:: 1
dies: 5
felt: 4
extremest: 1
diet: 1
	like: 2
esteem,: 1
journey: 1
mass,: 1
die?: 2
EMILIA	Madam,: 1
stick,: 1
JULIET	'Tis: 2
clubs]: 1
Page,: 1
warrior!: 1
CORNWALL	Follow'd: 1
assume: 1
blushing: 1
daily: 1
alone,: 3
Second: 21
sufficient?: 1
Page;: 1
LAURENCE	Ah,: 1
	ah,: 1
	Obidicut;: 1
parcels: 1
profits: 1
fear'd: 2
government,: 1
	Sees: 1
government.: 2
shin.: 1
twiggen: 1
advise:: 1
relieve: 1
peruse: 1
souls: 4
invent: 1
Fool	For,: 1
	impediment: 1
mild: 1
mile: 1
skin: 1
shot: 4
	mar.: 1
zwaggered: 1
milk: 1
learned.--In: 1
retention: 1
	Smite: 1
depend: 1
	traitor,: 1
disorders: 1
	traitor.: 1
fancies: 1
crotchets:: 1
Nurse	I'll: 1
DESDEMONA's: 1
father: 37
off,: 4
answered: 1
praised: 3
gyves,: 1
PARIS	Monday,: 1
soul?: 1
	Unto: 3
forth.: 5
	Whipp'd: 1
soul;: 3
anon!: 1
neighbour-stained: 1
traitor;: 1
anon.: 2
innovation: 1
	Sepulchring: 1
mince: 1
REGAN	But: 2
forth?: 1
forth;: 4
forth:: 1
anon?: 1
forked: 1
a-height;: 1
Where: 9
soul!: 4
EMILIA	She: 2
dim: 2
err: 1
banished: 2
mark,: 2
OTHELLO	Avaunt!: 1
Gentleman	Near: 1
	Other: 1
speculations: 1
keepers: 1
Nurse	O,: 2
noiseless: 1
praise.: 2
praise,: 1
gentlewoman: 2
	Something: 2
Gloucester!: 2
JULIET	O: 9
work: 10
	These: 13
appetite:: 1
billeted:: 1
JULIET	I: 9
else,: 1
eclipse: 1
else.: 5
running;: 1
lath,: 1
JULIET	A: 2
GLOUCESTER	No?: 1
appetite.: 1
wherefore: 6
appetite,: 3
Watchman	[Within]: 1
kinsman,: 3
OTHELLO	Nay,: 5
running.: 1
else?: 2
	first.: 1
else:: 1
Juliet.: 5
richer: 1
wills:: 1
carbuncle,: 1
	Comfort: 1
favour: 5
facility,: 1
Moor--were't: 1
suspect: 5
bruise,: 1
brutish!: 1
punish'd.: 1
drunkard: 1
	Cyprus.: 1
delations,: 1
	dares,: 1
thither;: 1
loathly: 1
	Get: 3
sin-absolver,: 1
quarrel's: 1
deceit: 1
EMILIA	Pray: 2
earthquake: 1
thither.: 3
wait: 1
here;: 5
here:: 5
OTHELLO	Fear: 1
here?: 15
cuckoo: 1
shift: 1
Back,: 1
	Hunting: 1
bow: 5
spheres: 1
sworn;: 1
here.: 21
bon: 1
here,: 17
unpleasing: 1
conveniently: 1
shook: 2
bruised: 1
bog: 1
recounting: 1
have:: 2
insolent: 2
devout;: 1
merely: 1
When: 12
	warrant,: 1
sway: 2
for,: 17
father!: 9
mothers:: 2
Fool	If: 3
verge: 1
uncleanly: 1
owes,: 1
sweating: 1
wealth: 1
sharper: 1
riddle.--I: 1
sake: 1
stars!--: 1
visit: 1
Abhor: 1
poison'd: 2
say'st?: 1
LODOVICO	He: 1
	[Makes: 1
office,: 3
teeth: 1
black: 18
ways;: 1
ALBANY	Well,: 2
revived,: 1
quickly;: 1
Servants]: 7
Musician	Faith,: 2
	Man's: 1
heartless: 1
quickly,: 1
lust-stain'd,: 1
fly: 5
Duke: 8
tasted,: 1
ay.: 2
lieutenant?: 3
decay: 1
GONERIL	You: 2
Lodovico?: 2
greetings,: 1
sour: 4
drybeat: 1
attended]: 1
ay;: 1
ay:: 1
making: 7
troop,: 1
lieutenant!: 1
bites: 1
lords: 5
suffer'd.: 1
falls]: 2
	Anon: 1
mock,: 1
speak't: 1
IAGO	I'll: 1
meads,: 1
dinner.: 2
LAURENCE	How: 1
	Took: 2
council: 1
down!': 1
rush'd: 1
pink: 1
he:--O: 1
interposes]: 1
mouth.: 1
MONTANO	Good: 1
thorn.: 1
lodges,: 3
JULIET	Ancient: 1
cushions?: 1
amiss;: 1
't,: 6
't.: 3
till: 35
ransom: 1
	Herself: 1
sword: 12
assistant: 1
	Peruse: 1
't:: 1
't;: 3
sworn: 6
't?: 1
map: 1
mar: 5
dinner,: 4
lord:: 7
lord;: 16
fed: 1
lord?: 24
cease: 4
GRATIANO	Know: 1
lord!: 13
mad: 11
mocks: 2
	eats: 1
monkeys,: 1
lord.: 40
fen-suck'd: 1
lord,: 67
man: 76
falls;: 1
waist: 1
pin,: 1
facile: 1
logs,: 2
Juliet!: 3
dun's: 1
tale: 8
switch: 1
	Sought: 1
without-book: 1
tall: 3
nurse?: 3
furnishings;: 1
gesture: 1
madmen: 2
cruel!: 1
	Hound: 1
shoes: 3
fish.: 1
	'Proud,': 1
scorns,: 1
LEAR	'Tis: 1
LAURENCE	A: 1
rings,: 1
pitch: 1
	Pale,: 1
for;: 1
see't?: 1
arrow;: 1
see't;: 1
LEAR	Howl,: 1
home;: 2
	Election: 1
led?: 1
see't.: 1
maid: 9
see't,: 1
once!--taught: 1
	Save: 3
policy: 2
ours: 1
main: 4
woo'd: 2
wisely.: 1
gapes: 1
	Thank: 1
adjacent: 1
harms,: 1
led]: 1
sooner: 1
cruels: 1
begun.: 1
touching: 1
OTHELLO	Pray,: 1
Musician:): 4
hung,: 1
rings]: 1
than,: 1
	business: 2
Servingmen: 1
V	A: 1
crow-keeper;: 1
swells: 1
peasant: 1
OTHELLO	Thy: 1
rock: 1
ill-beseeming: 2
heartsick: 1
miscreant!: 1
surfeit: 1
dries: 1
	'Yea,': 2
forbid!: 3
MERCUTIO	Ay,: 1
or,: 3
will--though: 1
rosemary;: 1
CORNWALL	Shut: 1
girl: 1
IAGO	Kind: 1
description: 1
traitor?: 2
yes.: 1
key:: 1
yes,: 2
heaviness,: 1
threading: 1
foot-path.: 1
feathers,: 2
parted!: 1
	This: 58
storm,: 2
yes;: 1
smells: 1
borest: 1
ROMEO	When: 1
	Romeo's: 1
goes.: 1
assurance: 1
	friend: 1
smatter: 1
too--: 1
kings: 1
RODERIGO	Tush!: 1
spies: 1
manifest,: 1
	sigh: 1
	Give: 21
spied: 2
CASSIO	His: 1
MERCUTIO	He: 1
advance: 1
jakes: 1
act!: 1
sol,: 1
dress'd: 1
	policy: 1
rule: 1
legitimate:: 1
scaped:: 1
company?: 3
thing: 37
thine: 36
BENVOLIO	He: 1
legitimate.: 1
sufferance: 2
star: 1
	However: 1
first: 30
	Bench: 1
CORDELIA	|: 1
	Stands: 5
	civil: 1
eye;: 3
eye:: 1
wild-geese: 1
eye?: 2
beware,: 1
eye!: 1
said'st,: 1
inherit,: 1
	revels: 1
carry: 8
sounds: 2
fourscore: 1
	Dispose: 1
eye,: 7
discharged: 1
	Prithee,: 3
	[Alarum: 2
pockets:: 1
little: 38
Pish!: 2
	Hark,: 4
day-light,: 1
crack:: 1
slept: 2
whirlipool: 1
IAGO	Thus: 1
CORDELIA	I: 1
bow-boy's: 1
wife's?: 1
fiery: 4
CORDELIA	O: 3
	o': 3
Every: 1
	Good: 13
crack.: 1
BENVOLIO	Have: 1
eyes: 33
reign,: 1
Fortune: 1
sound,: 2
sound.: 4
'music: 2
bridegroom.: 1
belong'd: 1
rat-catcher,: 1
	fingers: 1
	apple,: 1
sound:: 2
discharge.: 1
push: 1
dungeon,: 1
bridegroom?: 1
key,': 1
Avaunt,: 1
here's: 13
asking:: 1
wert: 5
KENT	None: 1
	Throned: 1
OSWALD	What: 1
Musician	What: 2
plain.: 2
	Forgive: 1
plain,: 3
	on: 2
knives: 1
venture: 2
were: 84
plain:: 1
	of: 14
	Adversity's: 1
spout: 1
a-squint.: 1
lick: 3
spent;: 1
He's: 1
gratitude;: 1
seal: 4
coming:: 2
coming;: 1
dash: 1
spent,: 1
queen;: 1
coming,: 1
sheet?: 1
	less: 1
GLOUCESTER	To: 2
voice]: 1
ROMEO]: 11
EDGAR]: 17
reign:: 1
	Bids: 1
wretch: 7
possible?--Confess--handkerchief!--O: 1
	Does't: 1
mutiny.: 1
mutiny,: 1
healthful: 1
wind-swift: 1
ROMEO's: 3
flattered: 1
Gratiano,: 1
voice?: 1
amiable: 1
brief;: 2
loves;': 1
question'd: 1
voice,: 3
roused: 1
voice.: 3
	out;: 1
ROMEO,: 1
sheets: 3
billow: 1
MERCUTIO	Come: 1
jot.: 1
Enter,: 1
mettle: 1
entreats: 2
	such: 3
pined.: 1
fills: 2
shrift;: 1
alone;: 5
compounds: 1
fordone: 1
	there: 2
ROMEO	: 5
starve,: 1
loyalty,: 2
shrift.: 2
	heart: 2
shop: 2
tuners: 1
RODERIGO	Very: 1
leets: 1
bitter,: 1
hairs,: 2
much,--: 1
Gloucester?: 2
Gloucester:: 3
Gloucester;: 1
wedding-day.: 1
gray.: 1
shoe: 1
Kent: 3
Sagittary: 1
Stephen: 1
corner: 1
Gloucester.: 8
man?: 9
curled: 3
	Decline: 1
We: 4
dice: 1
	Remain: 1
OTHELLO	[Advancing]: 1
plume: 1
treasure: 1
GLOUCESTER	Naughty: 1
enough: 9
dull: 6
opposed.: 1
dower:: 1
worst:: 1
ROMEO	Amen,: 1
complaint,: 1
IAGO	Why,: 10
treasury: 1
falsely,: 1
falsely.: 1
kinsmen,: 1
kinsmen.: 1
fled.: 2
get: 25
diamonds: 1
PRINCE	Romeo: 1
kiss'd: 1
Turk: 5
nearly: 1
herbs,: 3
	hands: 1
(Second: 1
EDMUND	What: 1
	See,: 2
storm?: 1
beseech: 27
	Under: 3
unstuff'd: 1
presage: 1
yield: 2
morning: 7
Nurse	Look,: 1
storm.: 2
JULIET	Sweet,: 1
miles: 2
forsake: 2
dowers: 1
rosemary,: 1
advised: 1
storm!: 1
streets,: 2
maidenliest: 1
lethargy: 1
honesty: 6
	[EDMUND: 1
	him:: 1
	rest: 1
perjury;: 1
ever-burning: 1
LEAR	He's: 1
singer:: 1
LODOVICO	O: 2
clyster-pipes: 1
LODOVICO	I: 3
streets:: 1
streets;: 1
salutation: 1
perjury,: 1
	him.: 1
strangle: 1
	him,: 2
IAGO	his: 1
indicted: 1
satisfying: 1
	Who's: 1
faith?: 1
boy: 1
ornament: 1
label: 1
father's: 15
behind: 6
flies:: 1
digest: 1
trade.: 1
	Night's: 1
GLOUCESTER	Where: 1
trade!: 1
tranced.: 1
sea;: 1
sea:: 1
cullionly: 1
honest?: 1
sea?: 2
honest;: 1
choler: 2
rich'd,: 1
man]: 1
honest,: 6
countenance: 3
behalf,: 2
fellowship.: 1
sea.: 2
	stands,: 1
sea,: 11
woundings: 1
	Age: 1
doing.: 1
stab: 1
'Sisters!: 1
dates: 1
LEAR	True,: 1
	unbolted: 1
Cassio's: 9
ROMEO	Lady,: 1
sink.: 1
according: 1
	find: 1
enough,'twill: 1
	[Throws: 1
What's: 4
sea's: 1
LEAR	Hast: 1
affairs: 1
stretches: 1
dexterity,: 1
	Come,: 22
GONERIL	Why: 2
ducats:: 1
moved?: 1
rheum: 1
slain: 10
Lear,: 7
Lear.: 1
Lear!: 1
importunate: 1
citadel,: 1
JULIET	Where: 2
consider: 3
sea!: 1
	Brags: 1
considering: 1
Man	Alack,: 2
IAGO	He: 2
counsell'd: 1
	Said: 1
shroud;: 2
divine:: 1
	sovereign: 1
mark: 11
acre: 1
caroused: 1
brawling: 1
divine,: 1
GONERIL	There: 1
found.: 1
LEAR	Those: 1
devilish: 1
CAPULET	: 5
offered: 1
	Call'd: 1
grant,: 1
father'!: 1
quality--O: 1
Nurse	An: 2
breaches,: 2
Nurse	Ah: 1
roguish: 1
EMILIA	O: 3
captivity: 1
sound: 9
slug-a-bed!: 1
griping: 1
art:: 1
will--I'ld: 1
breast,: 4
	through: 1
employment:: 1
	Affection: 1
residence: 1
EDMUND	'Twas: 1
nuts,: 1
cock: 1
art,: 7
art.: 1
Venice: 7
	Out: 6
Gentleman	The: 4
young?: 1
sincere: 1
Capulets:: 1
dedicate: 1
middle: 1
sudden: 9
wisely: 3
abhors: 1
young;: 2
raineth: 1
bags: 1
different: 2
pat: 1
harsh: 1
urged!: 1
bootless.: 1
slander;: 1
same: 21
ancient,: 2
speech: 12
praised!: 1
this,--he: 1
(KING: 1
slander.: 1
slander,: 1
burying: 1
ancient.: 3
oil: 1
been?: 2
Clown	Then: 1
GLOUCESTER	Our: 1
assist: 1
cancell'd: 1
companion: 1
Peter,: 3
Peter.: 1
ancestors: 1
forgot!: 1
been,: 1
forgot,: 1
climbing: 1
Mercutio: 2
break: 12
subscribed: 1
slanders: 1
heir;: 2
Othello:: 2
acquaintance,: 1
merciful,: 2
Othello?: 1
III	Gloucester's: 1
Othello!: 4
heir,: 1
beasts,: 1
heir.: 1
self-bounty,: 1
REGAN	For: 1
absence.: 2
fed;: 1
moon;: 1
Othello,: 7
amazed: 2
shameful: 1
grace,: 9
	Death,: 2
Capulets.: 2
among: 6
	But--dost: 1
fume: 1
TYBALT	It: 1
	out: 2
Lear;: 1
mannerly: 1
asleep!: 1
Lear:: 1
seen;: 1
nights?: 1
below,: 3
	Confined: 1
asleep,: 3
asleep.: 2
stirring,: 2
serve?: 1
serve:: 1
curtains:: 1
unkindness,: 2
thigh,: 1
clamours: 1
took.: 1
serve,: 2
took,: 1
trespasses: 1
round-wombed,: 1
hush'd: 1
moiety.: 1
